exerciseId,name,gifUrl,targetMuscles,secondaryMuscles,instructions,imageUrl,workout_type,met,bodyPartMajor,bodyPartMinor,equipmentCategory,equipmentDetail,equipmentOriginalDetail
SHUMp5H,덤벨 디클라인 원 암 해머 프레스,https://static.exercisedb.dev/media/SHUMp5H.gif,삼두근,가슴 | 어깨,Step:1 덤벨을 한 손에 들고 디클라인 벤치에 누워 가슴 위에 둡니다. | Step:2 팔꿈치를 살짝 구부린 상태로 팔을 위로 곧게 뻗습니다. | Step:3 팔꿈치를 몸에 가깝게 유지하면서 덤벨을 어깨 쪽으로 내립니다. | Step:4 덤벨을 시작 자세로 다시 밀어 올립니다. | Step:5 원하는 횟수만큼 반복한 다음 팔을 바꿉니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SHUMp5H.webp,weight,5.0,팔,상완,덤벨,,덤벨
SiWCcTN,파워 클린,https://static.exercisedb.dev/media/SiWCcTN.gif,햄스트링,둔근 | quadriceps | 종아리,Step:1 발을 어깨너비로 벌리고 바벨을 앞에 두고 시작합니다. | Step:2 몸을 숙여 오버핸드 그립으로 바벨을 잡습니다. 손은 어깨너비보다 약간 넓게 잡습니다. | Step:3 등을 곧게 펴고 가슴을 들어 올린 상태에서 엉덩이와 무릎을 펴면서 바벨을 바닥에서 들어 올립니다. | Step:4 바벨이 허벅지 중간에 닿으면 어깨를 으쓱하며 팔꿈치를 높고 옆으로 당기면서 바벨을 위로 폭발적으로 당깁니다. | Step:5 바벨이 가장 높은 지점에 닿으면 빠르게 아래로 내려가 팔꿈치를 돌리면서 프론트 스쿼트 자세로 어깨에서 바벨을 잡습니다. | Step:6 바벨을 들고 엉덩이와 무릎을 완전히 폅니다. | Step:7 바벨을 시작 자세로 되돌리고 동작 내내 무게를 제어합니다. | Step:8 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SiWCcTN.webp,weight,5.0,하체,허벅지,바벨,,바벨
SJAA2IQ,바벨 팜스 업 리스트 컬 오버 어 벤치,https://static.exercisedb.dev/media/SJAA2IQ.gif,전완근,이두근 | 어깨,"Step:1 발을 바닥에 평평하게 딛고 벤치에 앉아 언더핸드 그립으로 바벨을 잡습니다. 손바닥은 위를 향합니다. | Step:2 팔뚝을 벤치에 올려놓고 손목이 가장자리에 걸리도록 합니다. | Step:3 팔뚝을 고정한 상태에서 숨을 내쉬며 손목을 가능한 한 위로 컬합니다. | Step:4 수축된 자세를 잠시 유지한 다음, 숨을 들이쉬면서 바벨을 천천히 시작 자세로 되돌립니다. | Step:5 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SJAA2IQ.webp,weight,5.0,팔,전완,바벨,,바벨
sJElUUI,덤벨 인클라인 원 암 프레스 온 엑서사이즈 볼 모디파이드,,대흉근,어깨 | 삼두근,"Step:1 엑서사이즈 볼에 앉아 한 손에 덤벨을 들고 발을 바닥에 평평하게 둡니다. | Step:2 발을 천천히 앞으로 옮겨 공을 굴려 머리, 목, 등 윗부분이 공에 지지되도록 합니다. | Step:3 손바닥을 앞으로 향하게 하여 덤벨을 어깨 높이로 듭니다. | Step:4 팔이 완전히 펴질 때까지 덤벨을 위로 밀어 올립니다. | Step:5 맨 위에서 잠시 멈춘 다음, 천천히 덤벨을 시작 자세로 되돌립니다. 수정된 제어를 강조합니다. | Step:6 원하는 횟수만큼 반복한 다음 다른 팔로 바꿉니다.",,weight,5.0,가슴,,덤벨,,덤벨
sJFIDIp,바이셉스 레그 컨센트레이션 컬,https://static.exercisedb.dev/media/sJFIDIp.gif,이두근,전완근,"Step:1 다리를 벌리고 발을 바닥에 평평하게 딛고 벤치에 앉습니다. | Step:2 한 손에 덤벨을 들고 팔꿈치를 무릎 바로 위 허벅지 안쪽에 댑니다. | Step:3 손바닥을 위로 향하게 하고 윗팔을 고정한 상태에서 덤벨을 어깨 쪽으로 컬합니다. | Step:4 동작의 맨 위에서 이두근을 쥐어짠 다음, 천천히 덤벨을 시작 자세로 되돌립니다. | Step:5 원하는 횟수만큼 반복한 다음 팔을 바꿉니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/sJFIDIp.webp,weight,3.5,팔,상완,맨몸,,맨몸
SJqRxOt,케이블 로프 시티드 로우,https://static.exercisedb.dev/media/SJqRxOt.gif,상부 등,이두근 | 전완근,"Step:1 발을 발 받침대에 평평하게 딛고 무릎을 살짝 구부린 채 로잉 머신에 앉습니다. | Step:2 케이블 로프를 오버핸드 그립으로 잡고 손바닥이 서로 마주보게 합니다. | Step:3 등을 곧게 펴고 팔꿈치를 살짝 구부린 상태를 유지하며 약간 앞으로 기울입니다. | Step:4 케이블 로프를 몸 쪽으로 당기면서 어깨뼈를 함께 조입니다. | Step:5 동작의 정점에서 잠시 멈춘 다음, 천천히 긴장을 풀고 시작 자세로 돌아갑니다. | Step:6 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SJqRxOt.webp,weight,5.0,등,,케이블 머신,,케이블
SKXQAx3,롤러 리버스 크런치,https://static.exercisedb.dev/media/SKXQAx3.gif,복근,고관절 굴곡근,"Step:1 등을 대고 바닥에 눕고 팔을 머리 위로 곧게 뻗고 다리를 앞으로 곧게 폅니다. | Step:2 발 사이에 롤러를 놓고 발가락으로 잡습니다. | Step:3 복근을 사용하여 다리를 바닥에서 들어 올리고 무릎을 가슴 쪽으로 컬하면서 롤러를 몸 쪽으로 굴립니다. | Step:4 맨 위에서 잠시 멈춘 다음, 천천히 다리를 시작 자세로 되돌리면서 롤러를 몸에서 멀리 굴립니다. | Step:5 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SKXQAx3.webp,weight,3.5,코어,허리 | 복부,폼롤러,,롤러
slDvUAU,덤벨 해머 컬,https://static.exercisedb.dev/media/slDvUAU.gif,이두근,전완근,Step:1 덤벨을 각각 한 손에 들고 손바닥이 몸통을 향하도록 하여 똑바로 섭니다. | Step:2 팔꿈치를 몸통 가까이에 두고 손바닥이 앞을 향하도록 돌립니다. | Step:3 이것이 시작 자세입니다. | Step:4 이제 윗팔을 고정한 상태에서 숨을 내쉬며 이두근을 수축하면서 무게를 들어 올립니다. | Step:5 이두근이 완전히 수축되고 덤벨이 어깨 높이에 올 때까지 무게를 계속 들어 올립니다. | Step:6 이두근을 쥐어짜면서 수축된 자세를 잠시 유지합니다. | Step:7 그런 다음 숨을 들이쉬면서 천천히 덤벨을 시작 자세로 되돌립니다. | Step:8 권장 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/slDvUAU.webp,weight,5.0,팔,상완,덤벨,,덤벨
SLKj2pX,코쿤,https://static.exercisedb.dev/media/SLKj2pX.gif,복근,고관절 굴곡근 | lower back,Step:1 무릎을 구부리고 발바닥을 바닥에 대고 똑바로 눕습니다. | Step:2 손을 머리 뒤에 대고 팔꿈치를 바깥쪽으로 향하게 합니다. | Step:3 복근을 사용하여 상체를 천천히 들어 올리고 몸통이 45도 각도가 될 때까지 앞으로 구부립니다. | Step:4 맨 위에서 잠시 멈춘 다음 상체를 천천히 시작 자세로 되돌립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SLKj2pX.webp,weight,3.5,코어,허리 | 복부,맨몸,,맨몸
sM84pE4,운동 볼 랫 스트레치,https://static.exercisedb.dev/media/sM84pE4.gif,광배근,어깨 | 삼두근,Step:1 발바닥을 바닥에 대고 등을 곧게 편 상태로 안정성 볼에 앉습니다. | Step:2 한 손에 덤벨을 들고 팔을 머리 위로 곧게 뻗습니다. | Step:3 반대쪽으로 천천히 기울여 광배근의 스트레칭을 느낍니다. | Step:4 20-30초 동안 스트레칭을 유지한 다음 시작 자세로 돌아갑니다. | Step:5 반대쪽도 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/sM84pE4.webp,weight,2.5,등,,기타,짐볼,짐볼
Sn8wxAI,"크런치 (안정성 볼 위, 팔 곧게)",https://static.exercisedb.dev/media/Sn8wxAI.gif,복근,고관절 굴곡근,Step:1 발바닥을 바닥에 대고 무릎을 90도 각도로 구부린 상태로 안정성 볼에 앉습니다. | Step:2 허리가 지지되고 상체가 바닥과 평행이 될 때까지 볼 위로 뒤로 눕습니다. | Step:3 손을 머리 뒤에 대거나 가슴 위에 교차합니다. | Step:4 복근을 사용하여 상체를 볼에서 들어 올리고 어깨를 엉덩이 쪽으로 구부립니다. | Step:5 맨 위에서 잠시 멈춘 다음 상체를 천천히 시작 자세로 되돌립니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/Sn8wxAI.webp,weight,3.5,코어,허리 | 복부,기타,짐볼,짐볼
SNFfUff,바벨 라잉 리프팅 (엉덩이),https://static.exercisedb.dev/media/SNFfUff.gif,둔근,햄스트링 | quadriceps,Step:1 발바닥을 바닥에 대고 무릎을 구부린 상태로 벤치에 똑바로 눕습니다. | Step:2 오버핸드 그립으로 바벨을 잡고 엉덩이에 위치시킵니다. | Step:3 둔근을 사용하여 엉덩이를 벤치에서 들어 올려 무릎부터 어깨까지 몸이 직선을 이루도록 합니다. | Step:4 맨 위에서 잠시 멈춘 다음 엉덩이를 천천히 시작 자세로 되돌립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SNFfUff.webp,weight,5.0,하체,허벅지,바벨,,바벨
Snj1wSv,플라이오 푸시업,https://static.exercisedb.dev/media/Snj1wSv.gif,대흉근,삼두근 | 어깨 | 코어,Step:1 손을 어깨너비보다 약간 넓게 벌린 하이 플랭크 자세로 시작합니다. | Step:2 팔꿈치를 구부려 몸을 직선으로 유지하면서 가슴을 바닥 쪽으로 내립니다. | Step:3 가슴 근육을 사용하여 폭발적으로 바닥에서 밀어 올려 상체를 들어 올립니다. | Step:4 시작 자세로 손을 되돌리면서 부드럽게 착지합니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/Snj1wSv.webp,weight,3.5,가슴,,맨몸,,맨몸
soIB2rj,다이아몬드 푸시업,https://static.exercisedb.dev/media/soIB2rj.gif,삼두근,가슴 | 어깨,Step:1 손을 가깝게 모아 엄지와 검지로 다이아몬드 모양을 만드는 하이 플랭크 자세로 시작합니다. | Step:2 코어와 둔근을 사용하여 머리부터 발끝까지 몸을 직선으로 유지합니다. | Step:3 팔꿈치를 몸에 가깝게 유지하면서 가슴을 손으로 만든 다이아몬드 모양 쪽으로 내립니다. | Step:4 맨 아래에서 잠시 멈춘 다음 시작 자세로 다시 밀어 올립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/soIB2rj.webp,weight,3.5,팔,상완,맨몸,,맨몸
SP3hUez,스위머 킥 v. 2 (남성),https://static.exercisedb.dev/media/SP3hUez.gif,둔근,햄스트링 | quadriceps | 종아리,Step:1 팔을 머리 위로 뻗은 상태로 매트 위에 엎드립니다. | Step:2 코어를 사용하여 가슴과 다리를 동시에 바닥에서 들어 올립니다. | Step:3 수영하는 것처럼 다리를 위아래로 빠르게 움직입니다. | Step:4 원하는 횟수만큼 계속해서 킥합니다. | Step:5 가슴과 다리를 시작 자세로 되돌립니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SP3hUez.webp,weight,3.5,하체,허벅지,맨몸,,맨몸
SpsOSXk,케이블 리어 풀다운,https://static.exercisedb.dev/media/SpsOSXk.gif,광배근,이두근 | rhomboids | rear deltoids,Step:1 케이블 머신의 풀리가 가장 높은 위치에 오도록 조정합니다. | Step:2 발바닥을 바닥에 대고 무릎을 약간 구부린 상태로 머신을 마주보고 앉습니다. | Step:3 손을 어깨너비보다 약간 넓게 벌려 케이블 부착물을 잡습니다. | Step:4 등을 곧게 펴고 가슴을 들어 올린 상태에서 약간 뒤로 기울입니다. | Step:5 케이블 부착물을 가슴 쪽으로 당기면서 견갑골을 함께 조입니다. | Step:6 동작의 맨 아래에서 잠시 멈춘 다음 케이블을 천천히 시작 자세로 되돌립니다. | Step:7 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SpsOSXk.webp,weight,5.0,등,,케이블 머신,,케이블
SpYC0Kp,덤벨 벤치 프레스,https://static.exercisedb.dev/media/SpYC0Kp.gif,대흉근,삼두근 | 어깨,Step:1 발바닥을 바닥에 대고 등을 벤치에 대고 벤치에 똑바로 눕습니다. | Step:2 덤벨을 각각 한 손에 들고 손바닥이 앞을 향하도록 하며 팔을 가슴 위로 뻗습니다. | Step:3 팔꿈치를 90도 각도로 유지하면서 덤벨을 가슴 옆으로 천천히 내립니다. | Step:4 잠시 멈춘 다음 팔을 완전히 뻗어 덤벨을 시작 자세로 다시 밀어 올립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SpYC0Kp.webp,weight,5.0,가슴,,덤벨,,덤벨
SSsBDwB,덤벨 리버스 런지,https://static.exercisedb.dev/media/SSsBDwB.gif,둔근,quadriceps | 햄스트링 | 종아리,Step:1 발을 어깨너비로 벌리고 각 손에 덤벨을 든 상태로 섭니다. | Step:2 오른쪽 발을 뒤로 내딛으며 런지 자세로 몸을 낮춥니다. | Step:3 왼쪽 무릎을 구부리고 왼쪽 허벅지가 바닥과 평행이 될 때까지 몸을 낮춥니다. | Step:4 잠시 멈춘 다음 왼쪽 발뒤꿈치를 밀어 시작 자세로 돌아갑니다. | Step:5 왼쪽 발을 뒤로 내딛으며 반대쪽도 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SSsBDwB.webp,weight,5.0,하체,허벅지,덤벨,,덤벨
sTfvVsG,밴드 리버스 플라이,https://static.exercisedb.dev/media/sTfvVsG.gif,삼각근,상부 등 | trapezius,Step:1 밴드를 가슴 높이의 고정된 물체에 부착합니다. | Step:2 발을 어깨너비로 벌리고 양손으로 밴드를 앞에 잡고 섭니다. | Step:3 팔을 곧게 펴고 바닥과 평행이 될 때까지 옆으로 들어 올립니다. | Step:4 동작의 맨 위에서 견갑골을 함께 조입니다. | Step:5 팔을 천천히 시작 자세로 되돌립니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/sTfvVsG.webp,weight,3.5,어깨,,밴드,,밴드
sTg7iys,밴드 프론트 레터럴 레이즈,https://static.exercisedb.dev/media/sTg7iys.gif,삼각근,승모근 | 상부 등,Step:1 발을 어깨너비로 벌리고 손바닥이 아래를 향하도록 허벅지 앞에 밴드를 잡고 섭니다. | Step:2 팔을 곧게 펴고 팔이 바닥과 평행이 될 때까지 앞에서 밴드를 들어 올립니다. | Step:3 맨 위에서 잠시 멈춘 다음 밴드를 천천히 시작 자세로 되돌립니다. | Step:4 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/sTg7iys.webp,weight,5.0,어깨,,밴드,,밴드
sU5BrfP,레그 업 햄스트링 스트레치,https://static.exercisedb.dev/media/sU5BrfP.gif,햄스트링,둔근,Step:1 다리를 뻗은 상태로 똑바로 눕습니다. | Step:2 한쪽 무릎을 구부려 허벅지나 정강이를 잡고 가슴 쪽으로 당깁니다. | Step:3 다리를 들어 올린 상태를 유지하면서 가능한 한 곧게 폅니다. | Step:4 20-30초 동안 스트레칭을 유지합니다. | Step:5 반대쪽 다리로 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/sU5BrfP.webp,weight,2.5,하체,허벅지,맨몸,,맨몸
sVQCCeG,마치 싯 (벽),https://static.exercisedb.dev/media/sVQCCeG.gif,둔근,quadriceps | 햄스트링 | 종아리,Step:1 등을 벽에 대고 발을 골반 너비로 벌리고 섭니다. | Step:2 무릎이 90도 각도로 구부러질 때까지 등을 벽을 따라 천천히 미끄러뜨립니다. | Step:3 오른쪽 발을 바닥에서 들어 올려 무릎을 가슴 쪽으로 당깁니다. | Step:4 오른쪽 발을 다시 내리고 왼쪽 발을 들어 올려 무릎을 가슴 쪽으로 당깁니다. | Step:5 원하는 횟수만큼 오른쪽과 왼쪽 발을 번갈아 들어 올립니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/sVQCCeG.webp,weight,3.5,하체,허벅지,맨몸,,맨몸
sVvXT5J,엑서사이즈 볼 파이크 푸시업,https://static.exercisedb.dev/media/sVvXT5J.gif,대흉근,어깨 | 삼두근 | 코어,Step:1 손을 바닥에 대고 정강이를 안정성 볼 위에 올려놓은 푸시업 자세로 시작합니다. | Step:2 코어에 힘을 주고 엉덩이를 천장 쪽으로 들어 올리면서 볼을 손 쪽으로 굴립니다. | Step:3 다리를 곧게 펴고 몸을 파이크 자세로 만들어 역V자 모양을 만듭니다. | Step:4 팔꿈치를 구부리고 머리가 손과 같은 선상에 있도록 하면서 상체를 바닥 쪽으로 내립니다. | Step:5 손으로 밀어 팔을 펴서 시작 자세로 돌아옵니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/sVvXT5J.webp,weight,3.5,가슴,,기타,짐볼,짐볼
SxHteRW,덤벨 스탠딩 얼터네이트 레이즈,https://static.exercisedb.dev/media/SxHteRW.gif,삼각근,승모근 | 전완근,"Step:1 발을 어깨너비로 벌리고 서서 각 손에 덤벨을 잡고 손바닥이 몸을 향하도록 합니다. | Step:2 등을 곧게 펴고 코어에 힘을 줍니다. | Step:3 팔을 곧게 펴고 손바닥이 아래를 향하도록 하면서 한쪽 덤벨을 옆으로 들어 올립니다. | Step:4 팔이 바닥과 평행이 될 때까지 계속 들어 올립니다. | Step:5 맨 위에서 잠시 멈춘 후, 천천히 덤벨을 시작 자세로 내립니다. | Step:6 다른 팔로 반복합니다. | Step:7 원하는 횟수만큼 팔을 번갈아 가며 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SxHteRW.webp,weight,5.0,어깨,,덤벨,,덤벨
sxY5Biu,덤벨 원 암 조트만 프리처 컬,https://static.exercisedb.dev/media/sxY5Biu.gif,이두근,전완근,Step:1 프리처 컬 벤치에 앉아 한 손으로 덤벨을 언더핸드 그립으로 잡습니다. | Step:2 팔꿈치를 완전히 펴서 팔 윗부분을 프리처 벤치 패드에 댑니다. | Step:3 팔 윗부분을 고정한 상태에서 덤벨을 어깨 쪽으로 컬링합니다. | Step:4 컬의 맨 위에서 손목을 돌려 손바닥이 위를 향하도록 합니다. | Step:5 손목을 시작 자세로 돌리면서 천천히 덤벨을 시작 자세로 내립니다. | Step:6 원하는 횟수만큼 반복한 후 팔을 바꿉니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/sxY5Biu.webp,weight,5.0,팔,상완,덤벨,,덤벨
sYCcnon,케이블 스탠딩 원 암 트라이셉스 익스텐션,https://static.exercisedb.dev/media/sYCcnon.gif,삼두근,어깨,"Step:1 발을 어깨너비로 벌리고 케이블 머신을 향해 섭니다. | Step:2 오른손으로 케이블 핸들을 잡고 손바닥이 아래를 향하도록 하며, 팔을 완전히 펴서 바닥과 평행이 되도록 합니다. | Step:3 팔꿈치를 고정하고 몸에 가깝게 유지합니다. | Step:4 팔꿈치를 천천히 구부려 케이블 핸들을 머리 뒤쪽으로 내립니다. | Step:5 동작의 맨 아래에서 잠시 멈춘 후, 팔을 펴서 시작 자세로 돌아옵니다. | Step:6 원하는 횟수만큼 반복한 후 반대쪽으로 바꿔 왼팔로 운동을 수행합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/sYCcnon.webp,weight,5.0,팔,상완,케이블 머신,,케이블
SYJ4Bkt,바벨 라잉 프리처 컬,https://static.exercisedb.dev/media/SYJ4Bkt.gif,이두근,전완근,Step:1 가슴을 패드에 대고 프리처 벤치에 앉아 팔을 가장자리 위로 뻗고 언더핸드 그립으로 바벨을 잡습니다. | Step:2 팔 윗부분을 고정한 상태에서 숨을 내쉬며 이두근을 수축하면서 바벨을 컬링합니다. | Step:3 이두근이 완전히 수축되고 바벨이 어깨 높이에 올 때까지 계속 들어 올립니다. | Step:4 이두근을 쥐어짜면서 수축된 자세를 잠시 유지합니다. | Step:5 숨을 들이쉬면서 천천히 바벨을 시작 자세로 내리기 시작합니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SYJ4Bkt.webp,weight,5.0,팔,상완,바벨,,바벨
syUwUKY,로테이티드 덤벨 프로네이트 그립 트라이셉스 익스텐션,,삼두근,전완근,"Step:1 벤치나 의자에 앉아 등을 곧게 펴고 발을 바닥에 평평하게 댑니다. | Step:2 양손으로 덤벨을 잡고 손바닥이 아래를 향하도록 하며, 팔을 머리 위로 곧게 뻗습니다. | Step:3 팔 윗부분을 머리에 가깝게 유지하고 팔꿈치를 앞으로 향하게 하면서, 팔꿈치를 구부려 덤벨을 머리 뒤로 천천히 내립니다. | Step:4 잠시 멈춘 후, 팔을 펴서 시작 자세로 돌아옵니다. | Step:5 원하는 횟수만큼 반복합니다. 로테이티드 동작에 집중합니다.",,weight,5.0,팔,상완,덤벨,,덤벨
szIn2UK,네거티브 크런치,https://static.exercisedb.dev/media/szIn2UK.gif,복근,고관절 굴곡근,"Step:1 무릎을 구부리고 발을 바닥에 평평하게 댄 상태로 등을 대고 눕습니다. | Step:2 팔꿈치를 바깥쪽으로 향하게 하여 손을 머리 뒤에 댑니다. | Step:3 복근에 힘을 주면서 상체를 천천히 바닥에서 들어 올리고, 몸통이 45도 각도가 될 때까지 앞으로 컬링합니다. | Step:4 맨 위에서 잠시 멈춘 후, 상체를 천천히 시작 자세로 내립니다. | Step:5 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/szIn2UK.webp,weight,3.5,코어,허리 | 복부,맨몸,,맨몸
sZOR9EV,레버 니링 트위스트,https://static.exercisedb.dev/media/sZOR9EV.gif,복근,obliques | lower back,"Step:1 좌석 높이를 조절하고 무릎을 패드에 대고 상체가 앞을 향하도록 하여 기구에 앉습니다. | Step:2 안정성을 위해 손잡이나 기구 측면을 잡습니다. | Step:3 코어에 힘을 주고 몸통을 편안하게 가능한 한쪽으로 비틉니다. | Step:4 잠시 멈춘 후, 천천히 시작 자세로 돌아옵니다. | Step:5 반대쪽으로 비트는 것을 반복합니다. | Step:6 원하는 횟수만큼 번갈아 가며 계속 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/sZOR9EV.webp,weight,5.0,코어,허리 | 복부,머신,레버리지 머신,레버리지 머신
SzX3uzM,바벨 리버스 그립 벤트 오버 로우,https://static.exercisedb.dev/media/SzX3uzM.gif,상부 등,이두근 | 전완근,"Step:1 발을 어깨너비로 벌리고 무릎을 살짝 구부리고 섭니다. | Step:2 손바닥이 아래를 향하도록 하고 손을 어깨너비보다 약간 넓게 벌려 오버핸드 그립으로 바벨을 잡습니다. | Step:3 등을 곧게 펴고 가슴을 들어 올린 상태에서 엉덩이에서 앞으로 구부려 몸통이 바닥과 거의 평행이 될 때까지 내려갑니다. | Step:4 바벨을 아랫가슴 쪽으로 당기면서 어깨뼈를 함께 쥐어짭니다. | Step:5 맨 위에서 잠시 멈춘 후, 천천히 바벨을 시작 자세로 내립니다. | Step:6 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/SzX3uzM.webp,weight,5.0,등,,바벨,,바벨
T0yTjgW,레버 체스트 프레스,https://static.exercisedb.dev/media/T0yTjgW.gif,대흉근,삼두근 | 어깨,"Step:1 좌석 높이를 조절하고 등을 패드에 평평하게 대고 기구에 앉습니다. | Step:2 오버핸드 그립으로 손잡이를 잡고 팔꿈치를 90도 각도로 위치시킵니다. | Step:3 팔이 완전히 펴질 때까지 손잡이를 앞으로 밀면서 동작 중에 숨을 내쉽니다. | Step:4 동작 끝에서 잠시 멈춘 후, 숨을 들이쉬면서 천천히 시작 자세로 돌아옵니다. | Step:5 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/T0yTjgW.webp,weight,5.0,가슴,,머신,레버리지 머신,레버리지 머신
T2fA5Ir,보수 볼 스쿼트,https://static.exercisedb.dev/media/T2fA5Ir.gif,대퇴사두근,둔근 | 햄스트링 | 종아리,"Step:1 보수 볼을 평평한 면이 위로 향하도록 바닥에 놓습니다. | Step:2 발을 어깨너비로 벌리고 보수 볼 위에 섭니다. | Step:3 의자에 앉는 것처럼 무릎과 엉덩이를 구부려 몸을 아래로 내립니다. | Step:4 가슴을 들어 올리고 발뒤꿈치에 체중을 싣습니다. | Step:5 허벅지가 바닥과 평행이 될 때까지 몸을 내립니다. | Step:6 잠시 멈춘 후, 발뒤꿈치로 밀어 시작 자세로 돌아옵니다. | Step:7 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/T2fA5Ir.webp,weight,5.0,하체,허벅지,기타,보수볼,보수볼
T2mxWqc,친업,https://static.exercisedb.dev/media/T2mxWqc.gif,광배근,이두근 | 전완근,"Step:1 손바닥이 자신을 향하도록 하고 손을 어깨너비로 벌려 풀업 바에 매달립니다. | Step:2 코어에 힘을 주고 가슴을 리드하며 몸을 바 쪽으로 당깁니다. | Step:3 턱이 바 위로 올라올 때까지 계속 당깁니다. | Step:4 맨 위에서 잠시 멈춘 후, 천천히 몸을 시작 자세로 내립니다. | Step:5 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/T2mxWqc.webp,weight,3.5,등,,맨몸,,맨몸
t8iSghb,바벨 런지,https://static.exercisedb.dev/media/t8iSghb.gif,둔근,quadriceps | 햄스트링 | 종아리,"Step:1 발을 어깨너비로 벌리고 서서 바벨을 등 위쪽에 올려놓습니다. | Step:2 몸통을 똑바로 유지하면서 오른발로 앞으로 한 걸음 내딛습니다. | Step:3 허벅지가 바닥과 평행이 될 때까지 오른쪽 무릎을 구부려 몸을 내립니다. | Step:4 오른쪽 발뒤꿈치로 밀어 시작 자세로 돌아옵니다. | Step:5 왼쪽 다리로 반복하고, 원하는 횟수만큼 다리를 번갈아 가며 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/t8iSghb.webp,weight,5.0,하체,허벅지,바벨,,바벨
T8UpLkb,믹스드 그립 친업,https://static.exercisedb.dev/media/T8UpLkb.gif,광배근,이두근 | 전완근,"Step:1 언더핸드 그립(손바닥이 자신을 향하도록)으로 풀업 바를 잡고 손을 어깨너비보다 약간 넓게 벌립니다. | Step:2 팔을 완전히 펴고 발이 바닥에서 떨어진 상태로 바에 매달립니다. | Step:3 등 근육에 힘을 주고 가슴을 리드하며 몸을 바 쪽으로 당깁니다. | Step:4 턱이 바 위로 올라올 때까지 계속 당깁니다. | Step:5 맨 위에서 잠시 멈춘 후, 통제하면서 천천히 몸을 시작 자세로 내립니다. | Step:6 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/T8UpLkb.webp,weight,3.5,등,,맨몸,,맨몸
